middle name,amount,weight
Sergejevna,13,4.1407933441524835e-06
Sheila,13,4.1407933441524835e-06
Sherif,13,4.1407933441524835e-06
Sibylla,13,4.1407933441524835e-06
Sultan,13,4.1407933441524835e-06
Synnevi,13,4.1407933441524835e-06
Sävele,13,4.1407933441524835e-06
Taika-Tuulia,13,4.1407933441524835e-06
Tapanintytär,13,4.1407933441524835e-06
Thalia,13,4.1407933441524835e-06
Thuong,13,4.1407933441524835e-06
Tram,13,4.1407933441524835e-06
Tuong,13,4.1407933441524835e-06
Tutta,13,4.1407933441524835e-06
Tuulianna,13,4.1407933441524835e-06
Ullrika,13,4.1407933441524835e-06
Valentinovna,13,4.1407933441524835e-06
Valkyria,13,4.1407933441524835e-06
Vanilia,13,4.1407933441524835e-06
Vanja,13,4.1407933441524835e-06
Vella,13,4.1407933441524835e-06
Viljaana,13,4.1407933441524835e-06
Viviikka,13,4.1407933441524835e-06
Wangari,13,4.1407933441524835e-06
Wendy,13,4.1407933441524835e-06
Wivi,13,4.1407933441524835e-06
Yin,13,4.1407933441524835e-06
Yrsa,13,4.1407933441524835e-06
Åkesdotter,13,4.1407933441524835e-06
Aamutähti,12,3.822270779217677e-06
Abdel,12,3.822270779217677e-06
Adelyn,12,3.822270779217677e-06
Agape,12,3.822270779217677e-06
Akinyi,12,3.822270779217677e-06
Aleksanteri,12,3.822270779217677e-06
Aleksintytär,12,3.822270779217677e-06
Alla,12,3.822270779217677e-06
Alliina,12,3.822270779217677e-06
Amaia,12,3.822270779217677e-06
Ammar,12,3.822270779217677e-06
Angeline,12,3.822270779217677e-06
Anjatta,12,3.822270779217677e-06
Annariikka,12,3.822270779217677e-06
Ann-Catrine,12,3.822270779217677e-06
Annea,12,3.822270779217677e-06
Anne-Kristiina,12,3.822270779217677e-06
Annetta,12,3.822270779217677e-06
Anssintytär,12,3.822270779217677e-06
Antero,12,3.822270779217677e-06
Anttuuna,12,3.822270779217677e-06
Arina,12,3.822270779217677e-06
Astri,12,3.822270779217677e-06
Aurelie,12,3.822270779217677e-06
Awad,12,3.822270779217677e-06
Axa,12,3.822270779217677e-06
Ayad,12,3.822270779217677e-06
Ayla,12,3.822270779217677e-06
Ayman,12,3.822270779217677e-06
Béatrice,12,3.822270779217677e-06
Benjamin,12,3.822270779217677e-06
Carissa,12,3.822270779217677e-06
Celestine,12,3.822270779217677e-06
Christianne,12,3.822270779217677e-06
Christie,12,3.822270779217677e-06
Danuta,12,3.822270779217677e-06
Demi,12,3.822270779217677e-06
Desirè,12,3.822270779217677e-06
Destiny,12,3.822270779217677e-06
Eeden,12,3.822270779217677e-06
Eedi,12,3.822270779217677e-06
Eléna,12,3.822270779217677e-06
Eliane,12,3.822270779217677e-06
Elisabetta,12,3.822270779217677e-06
Elke,12,3.822270779217677e-06
Elo,12,3.822270779217677e-06
Elwira,12,3.822270779217677e-06
Emanuela,12,3.822270779217677e-06
Emiina,12,3.822270779217677e-06
Emila,12,3.822270779217677e-06
Emma-Sofia,12,3.822270779217677e-06
Emmeline,12,3.822270779217677e-06
Engeliina,12,3.822270779217677e-06
Enne-Liisa,12,3.822270779217677e-06
Ennika,12,3.822270779217677e-06
Enrica,12,3.822270779217677e-06
Esma,12,3.822270779217677e-06
Essiina,12,3.822270779217677e-06
Eva-Lotta,12,3.822270779217677e-06
Evgenia,12,3.822270779217677e-06
Faarah,12,3.822270779217677e-06
Fahad,12,3.822270779217677e-06
Fakher,12,3.822270779217677e-06
Felicity,12,3.822270779217677e-06
Fiinu,12,3.822270779217677e-06
Françoise,12,3.822270779217677e-06
Friederike,12,3.822270779217677e-06
Fuaad,12,3.822270779217677e-06
Gertrude,12,3.822270779217677e-06
Giselle,12,3.822270779217677e-06
Gullevi,12,3.822270779217677e-06
Gül,12,3.822270779217677e-06
Hamdi,12,3.822270779217677e-06
Hanne-Mari,12,3.822270779217677e-06
Harriette,12,3.822270779217677e-06
Helmililja,12,3.822270779217677e-06
Helmi-Sofia,12,3.822270779217677e-06
Henna-Maria,12,3.822270779217677e-06
Hentriikka,12,3.822270779217677e-06
Hetta,12,3.822270779217677e-06
Hilja-Maria,12,3.822270779217677e-06
Hussain,12,3.822270779217677e-06
Ida-Marie,12,3.822270779217677e-06
Iidamaria,12,3.822270779217677e-06
Ileana,12,3.822270779217677e-06
Immi,12,3.822270779217677e-06
Indiana,12,3.822270779217677e-06
Inga-Maria,12,3.822270779217677e-06
Inge-May,12,3.822270779217677e-06
Iraida,12,3.822270779217677e-06
Jarmila,12,3.822270779217677e-06
Jelina,12,3.822270779217677e-06
Jia,12,3.822270779217677e-06
Jonnentytär,12,3.822270779217677e-06
Joosefiina,12,3.822270779217677e-06
Jormantytär,12,3.822270779217677e-06
Kaiho,12,3.822270779217677e-06
Karela,12,3.822270779217677e-06
Karitta,12,3.822270779217677e-06
Kathrina,12,3.822270779217677e-06
Katie,12,3.822270779217677e-06
Klarissa,12,3.822270779217677e-06
Kristiin,12,3.822270779217677e-06
Laulikki,12,3.822270779217677e-06
Laxmi,12,3.822270779217677e-06
Leelia,12,3.822270779217677e-06
Leenu,12,3.822270779217677e-06
Leo,12,3.822270779217677e-06
Leonilla,12,3.822270779217677e-06
Liliann,12,3.822270779217677e-06
Lise-Maj,12,3.822270779217677e-06
Lis-Marie,12,3.822270779217677e-06
Lou,12,3.822270779217677e-06
Luana,12,3.822270779217677e-06
Lucille,12,3.822270779217677e-06
Lumi-Kukka,12,3.822270779217677e-06
Luminka,12,3.822270779217677e-06
Mafalda,12,3.822270779217677e-06
Magnhild,12,3.822270779217677e-06
Mai-Britt,12,3.822270779217677e-06
Maissi,12,3.822270779217677e-06
Margerita,12,3.822270779217677e-06
Mariika,12,3.822270779217677e-06
Marintytär,12,3.822270779217677e-06
Marja-Helena,12,3.822270779217677e-06
Mattiina,12,3.822270779217677e-06
Meerika,12,3.822270779217677e-06
Metti,12,3.822270779217677e-06
Michela,12,3.822270779217677e-06
Millie,12,3.822270779217677e-06
Minna-Maaria,12,3.822270779217677e-06
Minnami,12,3.822270779217677e-06
Mirigli,12,3.822270779217677e-06
Mirja-Leena,12,3.822270779217677e-06
Mohamuud,12,3.822270779217677e-06
Morgan,12,3.822270779217677e-06
Muhammad,12,3.822270779217677e-06
Muktar,12,3.822270779217677e-06
Musa,12,3.822270779217677e-06
Nabil,12,3.822270779217677e-06
Natasja,12,3.822270779217677e-06
Nessa,12,3.822270779217677e-06
Nitta,12,3.822270779217677e-06
Nor,12,3.822270779217677e-06
Omenankukka,12,3.822270779217677e-06
Osmontytär,12,3.822270779217677e-06
Ottiliana,12,3.822270779217677e-06
Pirjo-Leena,12,3.822270779217677e-06
Putri,12,3.822270779217677e-06
Päivä,12,3.822270779217677e-06
Rebeca,12,3.822270779217677e-06
Regiina,12,3.822270779217677e-06
Rene,12,3.822270779217677e-06
Renja,12,3.822270779217677e-06
Ringa,12,3.822270779217677e-06
Rosmari,12,3.822270779217677e-06
Safiya,12,3.822270779217677e-06
Sahal,12,3.822270779217677e-06
Samuela,12,3.822270779217677e-06
Saraste,12,3.822270779217677e-06
Sari-Anne,12,3.822270779217677e-06
Selin,12,3.822270779217677e-06
Sella,12,3.822270779217677e-06
Severina,12,3.822270779217677e-06
Shirley,12,3.822270779217677e-06
Sinikukka,12,3.822270779217677e-06
Sinivuokko,12,3.822270779217677e-06
Sofía,12,3.822270779217677e-06
Soleil,12,3.822270779217677e-06
Tatja,12,3.822270779217677e-06
Tilta,12,3.822270779217677e-06
Tirlittan,12,3.822270779217677e-06
Trinity,12,3.822270779217677e-06
Ulla-Stina,12,3.822270779217677e-06
Vaapukka,12,3.822270779217677e-06
Vadelmiina,12,3.822270779217677e-06
Valonia,12,3.822270779217677e-06
Wisam,12,3.822270779217677e-06
Yun,12,3.822270779217677e-06
Zenita,12,3.822270779217677e-06
Zoja,12,3.822270779217677e-06
Aada-Maria,11,3.5037482142828703e-06
Abdiweli,11,3.5037482142828703e-06
Abdulaziz,11,3.5037482142828703e-06
Abdulkareem,11,3.5037482142828703e-06
Abid,11,3.5037482142828703e-06
Abubakar,11,3.5037482142828703e-06
Adea,11,3.5037482142828703e-06
Adeola,11,3.5037482142828703e-06
Adora,11,3.5037482142828703e-06
Agnia,11,3.5037482142828703e-06
Ahmednur,11,3.5037482142828703e-06
Aino-Elina,11,3.5037482142828703e-06
Akosua,11,3.5037482142828703e-06
Aleksanda,11,3.5037482142828703e-06
Alwan,11,3.5037482142828703e-06
Amarachi,11,3.5037482142828703e-06
Amidala,11,3.5037482142828703e-06
Anahita,11,3.5037482142828703e-06
Andreea,11,3.5037482142828703e-06
Anervo,11,3.5037482142828703e-06
Anisia,11,3.5037482142828703e-06
Anja-Riitta,11,3.5037482142828703e-06
Anju,11,3.5037482142828703e-06
Anna-Karoliina,11,3.5037482142828703e-06
Anna-Kristina,11,3.5037482142828703e-06
Annamaaria,11,3.5037482142828703e-06
Ann-Caroline,11,3.5037482142828703e-06
Annentytär,11,3.5037482142828703e-06
Ann-Kristine,11,3.5037482142828703e-06
Ann-Louis,11,3.5037482142828703e-06
Anseliina,11,3.5037482142828703e-06
Anthea,11,3.5037482142828703e-06
Ashraf,11,3.5037482142828703e-06
Astrea,11,3.5037482142828703e-06
Aunetta,11,3.5037482142828703e-06
Avena,11,3.5037482142828703e-06
Awuor,11,3.5037482142828703e-06
Aziza,11,3.5037482142828703e-06
Benedicta,11,3.5037482142828703e-06
Bigga,11,3.5037482142828703e-06
Bile,11,3.5037482142828703e-06
Bint,11,3.5037482142828703e-06
Biret,11,3.5037482142828703e-06
Blanca,11,3.5037482142828703e-06
Bosdotter,11,3.5037482142828703e-06
Britt-Inger,11,3.5037482142828703e-06
Catriina,11,3.5037482142828703e-06
Chatrine,11,3.5037482142828703e-06
Chen,11,3.5037482142828703e-06
Clarisse,11,3.5037482142828703e-06
Clary,11,3.5037482142828703e-06
Clémentine,11,3.5037482142828703e-06
Colette,11,3.5037482142828703e-06
Danielsdotter,11,3.5037482142828703e-06
Delilah,11,3.5037482142828703e-06
Despina,11,3.5037482142828703e-06
Diandra,11,3.5037482142828703e-06
Diep,11,3.5037482142828703e-06
Dorota,11,3.5037482142828703e-06
Duong,11,3.5037482142828703e-06
Edea,11,3.5037482142828703e-06
Eeri,11,3.5037482142828703e-06
Eeti,11,3.5037482142828703e-06
Efia,11,3.5037482142828703e-06
Elen,11,3.5037482142828703e-06
Elita,11,3.5037482142828703e-06
Ellamaria,11,3.5037482142828703e-06
Ellimaija,11,3.5037482142828703e-06
Elodie,11,3.5037482142828703e-06
Elvine,11,3.5037482142828703e-06
Emmanuel,11,3.5037482142828703e-06
Emmastiina,11,3.5037482142828703e-06
Emmeliina,11,3.5037482142828703e-06
Enrika,11,3.5037482142828703e-06
Evanna,11,3.5037482142828703e-06
Ewelina,11,3.5037482142828703e-06
Fanniina,11,3.5037482142828703e-06
Faysal,11,3.5037482142828703e-06
Febe,11,3.5037482142828703e-06
Feelia,11,3.5037482142828703e-06
Florencia,11,3.5037482142828703e-06
Fouad,11,3.5037482142828703e-06
Franksdotter,11,3.5037482142828703e-06
Gabriel,11,3.5037482142828703e-06
Giulia,11,3.5037482142828703e-06
Grigorjevna,11,3.5037482142828703e-06
Gunda,11,3.5037482142828703e-06
Helleka,11,3.5037482142828703e-06
Huynh,11,3.5037482142828703e-06
Irkka,11,3.5037482142828703e-06
Issa,11,3.5037482142828703e-06
Izabela,11,3.5037482142828703e-06
Izabell,11,3.5037482142828703e-06
Jada,11,3.5037482142828703e-06
Jadwiga,11,3.5037482142828703e-06
Jahan,11,3.5037482142828703e-06
Jamelia,11,3.5037482142828703e-06
Janelle,11,3.5037482142828703e-06
Jemilia,11,3.5037482142828703e-06
Jeminna,11,3.5037482142828703e-06
Jessie,11,3.5037482142828703e-06
Jonintytär,11,3.5037482142828703e-06
Joukontytär,11,3.5037482142828703e-06
Juliane,11,3.5037482142828703e-06
Julienne,11,3.5037482142828703e-06
Jyrintytär,11,3.5037482142828703e-06
Kai,11,3.5037482142828703e-06
Kamel,11,3.5037482142828703e-06
Kamila,11,3.5037482142828703e-06
Kasandra,11,3.5037482142828703e-06
Kasperiina,11,3.5037482142828703e-06
Kaste,11,3.5037482142828703e-06
Kataja,11,3.5037482142828703e-06
Katerine,11,3.5037482142828703e-06
Katrianna,11,3.5037482142828703e-06
Katri-Maria,11,3.5037482142828703e-06
Kirsi-Maaria,11,3.5037482142828703e-06
Kuunsäde,11,3.5037482142828703e-06
Käthe,11,3.5037482142828703e-06
Lalita,11,3.5037482142828703e-06
Lassentytär,11,3.5037482142828703e-06
Lassintytär,11,3.5037482142828703e-06
Leija,11,3.5037482142828703e-06
Liis,11,3.5037482142828703e-06
Liona,11,3.5037482142828703e-06
Liu,11,3.5037482142828703e-06
Lumi-Tuulia,11,3.5037482142828703e-06
M,11,3.5037482142828703e-06
Magga,11,3.5037482142828703e-06
Maher,11,3.5037482142828703e-06
Maija-Stiina,11,3.5037482142828703e-06
Maj-Gun,11,3.5037482142828703e-06
Malak,11,3.5037482142828703e-06
Margeta,11,3.5037482142828703e-06
Mari-Jaana,11,3.5037482142828703e-06
Maris,11,3.5037482142828703e-06
Maritha,11,3.5037482142828703e-06
Marja-Kaarina,11,3.5037482142828703e-06
Maryann,11,3.5037482142828703e-06
Meja,11,3.5037482142828703e-06
Meliida,11,3.5037482142828703e-06
Merve,11,3.5037482142828703e-06
Milina,11,3.5037482142828703e-06
Mirela,11,3.5037482142828703e-06
Miria,11,3.5037482142828703e-06
Moana,11,3.5037482142828703e-06
Muhammed,11,3.5037482142828703e-06
Mursal,11,3.5037482142828703e-06
Nada,11,3.5037482142828703e-06
Naema,11,3.5037482142828703e-06
Nasti,11,3.5037482142828703e-06
Nemi,11,3.5037482142828703e-06
Nisa,11,3.5037482142828703e-06
Noëlle,11,3.5037482142828703e-06
Paige,11,3.5037482142828703e-06
Patriicia,11,3.5037482142828703e-06
Pentintytär,11,3.5037482142828703e-06
Pirta,11,3.5037482142828703e-06
Raad,11,3.5037482142828703e-06
Rabia,11,3.5037482142828703e-06
Raija-Leena,11,3.5037482142828703e-06
Reijontytär,11,3.5037482142828703e-06
Riikka-Maria,11,3.5037482142828703e-06
Riitta-Maija,11,3.5037482142828703e-06
Rosalin,11,3.5037482142828703e-06
Rosalyn,11,3.5037482142828703e-06
Rosa-Marie,11,3.5037482142828703e-06
Roza,11,3.5037482142828703e-06
S,11,3.5037482142828703e-06
Sadie,11,3.5037482142828703e-06
Sadiq,11,3.5037482142828703e-06
Safiina,11,3.5037482142828703e-06
Samia,11,3.5037482142828703e-06
San,11,3.5037482142828703e-06
Sania,11,3.5037482142828703e-06
Sanni-Maria,11,3.5037482142828703e-06
Sara-Maria,11,3.5037482142828703e-06
Sarri,11,3.5037482142828703e-06
Seea,11,3.5037482142828703e-06
Seita,11,3.5037482142828703e-06
Senny,11,3.5037482142828703e-06
Shan,11,3.5037482142828703e-06
Sinervo,11,3.5037482142828703e-06
Sinja,11,3.5037482142828703e-06
Sisko-Maria,11,3.5037482142828703e-06
Sissel,11,3.5037482142828703e-06
Solweig,11,3.5037482142828703e-06
Stigsdotter,11,3.5037482142828703e-06
Sulotar,11,3.5037482142828703e-06
Suong,11,3.5037482142828703e-06
Taini,11,3.5037482142828703e-06
Tapio,11,3.5037482142828703e-06
Tasnim,11,3.5037482142828703e-06
Tawfik,11,3.5037482142828703e-06
Taylor,11,3.5037482142828703e-06
Telle,11,3.5037482142828703e-06
Terttu-Liisa,11,3.5037482142828703e-06
Tho,11,3.5037482142828703e-06
Tilla,11,3.5037482142828703e-06
Tita,11,3.5037482142828703e-06
Tuuni,11,3.5037482142828703e-06
Valpori,11,3.5037482142828703e-06
Vanda,11,3.5037482142828703e-06
Venni,11,3.5037482142828703e-06
Vibeke,11,3.5037482142828703e-06
Waldine,11,3.5037482142828703e-06
Walpuri,11,3.5037482142828703e-06
Wei,11,3.5037482142828703e-06
Wendela,11,3.5037482142828703e-06
Weronica,11,3.5037482142828703e-06
Wilmiina,11,3.5037482142828703e-06
Xiu,11,3.5037482142828703e-06
Y,11,3.5037482142828703e-06
Yussuf,11,3.5037482142828703e-06
Zsuzsanna,11,3.5037482142828703e-06
Aba,10,3.185225649348064e-06
Ainoliisa,10,3.185225649348064e-06
Ainomaija,10,3.185225649348064e-06
Akseliina,10,3.185225649348064e-06
Alecia,10,3.185225649348064e-06
Alfina,10,3.185225649348064e-06
Aliide,10,3.185225649348064e-06
Alisi,10,3.185225649348064e-06
Allison,10,3.185225649348064e-06
Almida,10,3.185225649348064e-06
Amani,10,3.185225649348064e-06
Amanita,10,3.185225649348064e-06
Amorina,10,3.185225649348064e-06
Anactasia,10,3.185225649348064e-06
Ancelina,10,3.185225649348064e-06
Andromeda,10,3.185225649348064e-06
Anet,10,3.185225649348064e-06
Angeles,10,3.185225649348064e-06
Anja-Leena,10,3.185225649348064e-06
Anna-Kreeta,10,3.185225649348064e-06
Anna-Reeta,10,3.185225649348064e-06
Ann-Cathrine,10,3.185225649348064e-06
Annel,10,3.185225649348064e-06
Annileena,10,3.185225649348064e-06
Ann-Sofia,10,3.185225649348064e-06
Annuska,10,3.185225649348064e-06
Anttoona,10,3.185225649348064e-06
Araya,10,3.185225649348064e-06
Arietta,10,3.185225649348064e-06
Arna,10,3.185225649348064e-06
Aroha,10,3.185225649348064e-06
Askontytär,10,3.185225649348064e-06
Asla,10,3.185225649348064e-06
Atsalea,10,3.185225649348064e-06
Auguste,10,3.185225649348064e-06
Aula,10,3.185225649348064e-06
Aurore,10,3.185225649348064e-06
Avril,10,3.185225649348064e-06
Ayomide,10,3.185225649348064e-06
Azra,10,3.185225649348064e-06
Beerit,10,3.185225649348064e-06
Binta,10,3.185225649348064e-06
Birita,10,3.185225649348064e-06
Blanka,10,3.185225649348064e-06
Carmel,10,3.185225649348064e-06
Cataleya,10,3.185225649348064e-06
Cathryn,10,3.185225649348064e-06
Cécilia,10,3.185225649348064e-06
Chantelle,10,3.185225649348064e-06
Charlot,10,3.185225649348064e-06
Chatrin,10,3.185225649348064e-06
Cheryl,10,3.185225649348064e-06
Chris,10,3.185225649348064e-06
Christelle,10,3.185225649348064e-06
Cinderella,10,3.185225649348064e-06
Dalila,10,3.185225649348064e-06
Dang,10,3.185225649348064e-06
Darina,10,3.185225649348064e-06
Dawood,10,3.185225649348064e-06
Desiren,10,3.185225649348064e-06
Dilan,10,3.185225649348064e-06
Dominika,10,3.185225649348064e-06
Domna,10,3.185225649348064e-06
Eena,10,3.185225649348064e-06
Eevantytär,10,3.185225649348064e-06
Elegia,10,3.185225649348064e-06
Elicia,10,3.185225649348064e-06
Ellis,10,3.185225649348064e-06
Els-Maj,10,3.185225649348064e-06
Elwiira,10,3.185225649348064e-06
Emiliana,10,3.185225649348064e-06
Emilié,10,3.185225649348064e-06
Emriikka,10,3.185225649348064e-06
Eszter,10,3.185225649348064e-06
Eylül,10,3.185225649348064e-06
Federica,10,3.185225649348064e-06
Fen,10,3.185225649348064e-06
Feodora,10,3.185225649348064e-06
Gail,10,3.185225649348064e-06
Galadriel,10,3.185225649348064e-06
Gennadjevna,10,3.185225649348064e-06
Ghalib,10,3.185225649348064e-06
Gita,10,3.185225649348064e-06
Gracia,10,3.185225649348064e-06
Gull-Britt,10,3.185225649348064e-06
Gunlis,10,3.185225649348064e-06
Gwendolyn,10,3.185225649348064e-06
Göransdotter,10,3.185225649348064e-06
Halima,10,3.185225649348064e-06
Hannaliisa,10,3.185225649348064e-06
Helia,10,3.185225649348064e-06
Helky,10,3.185225649348064e-06
Hennika,10,3.185225649348064e-06
Hentriika,10,3.185225649348064e-06
Huseen,10,3.185225649348064e-06
Idiris,10,3.185225649348064e-06
Idris,10,3.185225649348064e-06
Iida-Emilia,10,3.185225649348064e-06
Iivi,10,3.185225649348064e-06
Ingalis,10,3.185225649348064e-06
Inga-Maj,10,3.185225649348064e-06
Ingebritt,10,3.185225649348064e-06
Isabela,10,3.185225649348064e-06
Ismontytär,10,3.185225649348064e-06
Ivonne,10,3.185225649348064e-06
Izabelle,10,3.185225649348064e-06
Jacoba,10,3.185225649348064e-06
Jeanine,10,3.185225649348064e-06
Jevgenia,10,3.185225649348064e-06
Jimena,10,3.185225649348064e-06
Joalin,10,3.185225649348064e-06
Joeliina,10,3.185225649348064e-06
Jonina,10,3.185225649348064e-06
Jordan,10,3.185225649348064e-06
Karliina,10,3.185225649348064e-06
Karlsdotter,10,3.185225649348064e-06
Katjana,10,3.185225649348064e-06
Katjantytär,10,3.185225649348064e-06
Katjusha,10,3.185225649348064e-06
Kaukontytär,10,3.185225649348064e-06
Krispina,10,3.185225649348064e-06
Krisse,10,3.185225649348064e-06
Kristiansdotter,10,3.185225649348064e-06
Ksenja,10,3.185225649348064e-06
Laurel,10,3.185225649348064e-06
Lian,10,3.185225649348064e-06
Lilyan,10,3.185225649348064e-06
Lis-Mari,10,3.185225649348064e-06
Lita,10,3.185225649348064e-06
Livian,10,3.185225649348064e-06
Lolan,10,3.185225649348064e-06
Lotta-Maaria,10,3.185225649348064e-06
Mailikki,10,3.185225649348064e-06
Mairi,10,3.185225649348064e-06
Makreeta,10,3.185225649348064e-06
Mare,10,3.185225649348064e-06
Marfa,10,3.185225649348064e-06
Marge,10,3.185225649348064e-06
Marghita,10,3.185225649348064e-06
Margurite,10,3.185225649348064e-06
Maria-Sofia,10,3.185225649348064e-06
Marida,10,3.185225649348064e-06
Marie-Anne,10,3.185225649348064e-06
Marie-Christine,10,3.185225649348064e-06
Mariisa,10,3.185225649348064e-06
Marjo-Leena,10,3.185225649348064e-06
Marjoriitta,10,3.185225649348064e-06
Marla,10,3.185225649348064e-06
Marle,10,3.185225649348064e-06
Maurita,10,3.185225649348064e-06
Mazin,10,3.185225649348064e-06
Meija,10,3.185225649348064e-06
Meirami,10,3.185225649348064e-06
Merelle,10,3.185225649348064e-06
Merethe,10,3.185225649348064e-06
Merili,10,3.185225649348064e-06
Merilin,10,3.185225649348064e-06
Merja-Riitta,10,3.185225649348064e-06
Meta,10,3.185225649348064e-06
Midori,10,3.185225649348064e-06
Milada,10,3.185225649348064e-06
Mileena,10,3.185225649348064e-06
Milga,10,3.185225649348064e-06
Militza,10,3.185225649348064e-06
Milja-Maria,10,3.185225649348064e-06
Mireia,10,3.185225649348064e-06
Miriel,10,3.185225649348064e-06
Mirkku,10,3.185225649348064e-06
Moe,10,3.185225649348064e-06
Mohsin,10,3.185225649348064e-06
Mui,10,3.185225649348064e-06
Mumbi,10,3.185225649348064e-06
Muriel,10,3.185225649348064e-06
Mushtak,10,3.185225649348064e-06
Mårtensdotter,10,3.185225649348064e-06
Nadezda,10,3.185225649348064e-06
Nan,10,3.185225649348064e-06
Nataliina,10,3.185225649348064e-06
Nika,10,3.185225649348064e-06
Nyyti,10,3.185225649348064e-06
Oihonna,10,3.185225649348064e-06
Onna,10,3.185225649348064e-06
Onnetar,10,3.185225649348064e-06
Oodi,10,3.185225649348064e-06
Oskarintytär,10,3.185225649348064e-06
Patrica,10,3.185225649348064e-06
Patrizia,10,3.185225649348064e-06
Petranella,10,3.185225649348064e-06
Precious,10,3.185225649348064e-06
Quinn,10,3.185225649348064e-06
Qusay,10,3.185225649348064e-06
Rafaella,10,3.185225649348064e-06
Ragna,10,3.185225649348064e-06
Reina,10,3.185225649348064e-06
Rikuntytär,10,3.185225649348064e-06
Rilla,10,3.185225649348064e-06
Ritva-Leena,10,3.185225649348064e-06
Robyn,10,3.185225649348064e-06
Roosamaria,10,3.185225649348064e-06
Rosmarie,10,3.185225649348064e-06
Roswitha,10,3.185225649348064e-06
S.,10,3.185225649348064e-06
Saif,10,3.185225649348064e-06
Sakarintytär,10,3.185225649348064e-06
Sakuntytär,10,3.185225649348064e-06
Salima,10,3.185225649348064e-06
Sandrine,10,3.185225649348064e-06
Sanneli,10,3.185225649348064e-06
Sari-Anna,10,3.185225649348064e-06
Sasha,10,3.185225649348064e-06
Sea,10,3.185225649348064e-06
Sesilja,10,3.185225649348064e-06
Shirin,10,3.185225649348064e-06
Sickan,10,3.185225649348064e-06
Sini-Orvokki,10,3.185225649348064e-06
Sinitta,10,3.185225649348064e-06
Sirikli,10,3.185225649348064e-06
Sofiella,10,3.185225649348064e-06
Sofija,10,3.185225649348064e-06
Susi,10,3.185225649348064e-06
Suvi-Tuulikki,10,3.185225649348064e-06
Sävel,10,3.185225649348064e-06
Tareq,10,3.185225649348064e-06
Thérése,10,3.185225649348064e-06
Tiinantytär,10,3.185225649348064e-06
Ting,10,3.185225649348064e-06
Toma,10,3.185225649348064e-06
Tuana,10,3.185225649348064e-06
Tue,10,3.185225649348064e-06
Tuva,10,3.185225649348064e-06
Tyttö,10,3.185225649348064e-06
Ulla-Riitta,10,3.185225649348064e-06
Uma,10,3.185225649348064e-06
Vaulikki,10,3.185225649348064e-06
Vilpiina,10,3.185225649348064e-06
Waleed,10,3.185225649348064e-06
Warsame,10,3.185225649348064e-06
Wen,10,3.185225649348064e-06
Wiveka,10,3.185225649348064e-06
Xiang,10,3.185225649348064e-06
Young,10,3.185225649348064e-06
Abdilahi,9,2.8667030844132574e-06
Abdirazak,9,2.8667030844132574e-06
Abdisalan,9,2.8667030844132574e-06
Abdulgadir,9,2.8667030844132574e-06
Abdulla,9,2.8667030844132574e-06
Adalmia,9,2.8667030844132574e-06
Ada-Sofia,9,2.8667030844132574e-06
Adhiambo,9,2.8667030844132574e-06
Africa,9,2.8667030844132574e-06
Agnetta,9,2.8667030844132574e-06
Aiko,9,2.8667030844132574e-06
Ainoa,9,2.8667030844132574e-06
Aino-Emilia,9,2.8667030844132574e-06
Ainotar,9,2.8667030844132574e-06
Alanna,9,2.8667030844132574e-06
Aleksi,9,2.8667030844132574e-06
Alfriida,9,2.8667030844132574e-06
Alide,9,2.8667030844132574e-06
Alita,9,2.8667030844132574e-06
Alvi,9,2.8667030844132574e-06
Amanta,9,2.8667030844132574e-06
Amer,9,2.8667030844132574e-06
Anabella,9,2.8667030844132574e-06
Anastassia,9,2.8667030844132574e-06
Anatolievna,9,2.8667030844132574e-06
Andelina,9,2.8667030844132574e-06
Anemone,9,2.8667030844132574e-06
Anessa,9,2.8667030844132574e-06
Anfiisa,9,2.8667030844132574e-06
Angelita,9,2.8667030844132574e-06
Anima,9,2.8667030844132574e-06
Anine,9,2.8667030844132574e-06
Anna-Brita,9,2.8667030844132574e-06
Anna-Liina,9,2.8667030844132574e-06
Ann-Cathrin,9,2.8667030844132574e-06
Anne-Christine,9,2.8667030844132574e-06
Anneliese,9,2.8667030844132574e-06
Annett,9,2.8667030844132574e-06
Ann-Helene,9,2.8667030844132574e-06
Ann-May,9,2.8667030844132574e-06
Ann-Viol,9,2.8667030844132574e-06
Ara,9,2.8667030844132574e-06
Arlena,9,2.8667030844132574e-06
Arline,9,2.8667030844132574e-06
Arnikki,9,2.8667030844132574e-06
Asantewaa,9,2.8667030844132574e-06
Asli,9,2.8667030844132574e-06
Atef,9,2.8667030844132574e-06
Auria,9,2.8667030844132574e-06
Avalon,9,2.8667030844132574e-06
Aysel,9,2.8667030844132574e-06
Azalea,9,2.8667030844132574e-06
Barita,9,2.8667030844132574e-06
Benina,9,2.8667030844132574e-06
Brenda,9,2.8667030844132574e-06
Brooke,9,2.8667030844132574e-06
Celestia,9,2.8667030844132574e-06
Charlie,9,2.8667030844132574e-06
Ching,9,2.8667030844132574e-06
Christell,9,2.8667030844132574e-06
Christella,9,2.8667030844132574e-06
Christersdotter,9,2.8667030844132574e-06
Chun,9,2.8667030844132574e-06
Cicilia,9,2.8667030844132574e-06
Coco,9,2.8667030844132574e-06
Cristal,9,2.8667030844132574e-06
Dan,9,2.8667030844132574e-06
Dania,9,2.8667030844132574e-06
